signal_date,entry_price_date,code,name,sector33,entry_close,sector_research_priority,sector_leader_score,sector_leader_grade,sector_rotation,sector_momentum_score,momentum_rank,momentum_score,action_priority,action_score,expectancy_score,expectancy_confidence,relative_strength_score,relative_strength_grade,market_relative_20d,sector_relative_20d
2026-07-13,2026-07-13,8008,ヨンドシーホールディングス,小売業,2109.0,優先,76.1,B,履歴開始,44.0,2,90.0,C,58.0,46.5,中,88.0,S,0.09350641716674768,0.10097024220135198
2026-07-13,2026-07-13,7453,良品計画,小売業,4233.0,優先,75.4,B,履歴開始,44.0,13,75.0,B,72.0,35.2,高,90.2,S,0.14111056091593,0.1485743859505343
2026-07-13,2026-07-13,6194,アトラエ,サービス業,816.0,優先,73.1,B,履歴開始,46.0,8,78.0,,0.0,50.0,蓄積中,94.1,S,0.13872488112691084,0.1275872668090574
2026-07-13,2026-07-13,3276,ＪＰＭＣ,不動産業,1594.0,監視,71.4,B,履歴開始,40.0,1,91.0,,0.0,50.0,蓄積中,95.1,S,0.19426036601187668,0.1896242932753338
2026-07-13,2026-07-13,5018,ＭＯＲＥＳＣＯ,石油・石炭製品,2128.0,監視,71.2,B,履歴開始,39.0,9,78.0,,0.0,50.0,蓄積中,92.3,S,0.09585371559340383,0.11657367455427547
2026-07-13,2026-07-13,3436,ＳＵＭＣＯ,金属製品,5133.0,監視,68.8,B,履歴開始,34.0,22,70.0,B,65.0,35.2,高,98.1,S,0.16700802069358267,0.17428395325727375
2026-07-13,2026-07-13,7803,ブシロード,その他製品,377.0,監視,68.2,B,履歴開始,51.0,4,88.0,,0.0,50.0,蓄積中,98.6,S,0.3406155549055707,0.33563899868247704
2026-07-13,2026-07-13,6136,オーエスジー,機械,4058.0,監視,67.7,C,履歴開始,30.0,23,70.0,B,65.0,35.2,高,96.1,S,0.13742424225244165,0.1450554112582636
2026-07-13,2026-07-13,4424,Ａｍａｚｉａ,情報・通信業,392.0,監視,66.9,C,履歴開始,46.0,3,88.0,,0.0,50.0,蓄積中,99.0,S,0.8237301296936483,0.7974276050623204
2026-07-13,2026-07-13,9997,ベルーナ,小売業,1058.0,監視,65.6,C,履歴開始,44.0,17,73.0,,0.0,50.0,蓄積中,91.1,S,0.08835773644637923,0.09582156148098353
2026-07-13,2026-07-13,7504,高速,卸売業,3910.0,監視,64.9,C,履歴開始,39.0,6,80.0,C,50.0,46.5,中,97.1,S,0.26297665606833354,0.26520386313365474
2026-07-13,2026-07-13,8601,大和証券グループ本社,証券、商品先物取引業,1777.0,監視,63.9,C,履歴開始,67.0,55,60.0,,0.0,50.0,蓄積中,86.9,S,0.08878010899216382,0.06690006623843225
2026-07-13,2026-07-13,8551,北日本銀行,銀行業,6110.0,監視,63.6,C,履歴開始,67.0,14,75.0,見送り,59.0,41.2,高,89.9,S,0.09372114496768247,0.07522139953542384
2026-07-13,2026-07-13,8377,ほくほくフィナンシャルグループ,銀行業,7582.0,監視,63.0,C,履歴開始,67.0,43,63.0,,0.0,50.0,蓄積中,91.1,S,0.13630980598747566,0.11781006055521703
2026-07-13,2026-07-13,8524,北洋銀行,銀行業,1180.0,監視,63.0,C,履歴開始,67.0,47,63.0,,0.0,50.0,蓄積中,83.9,A,0.10062772439334577,0.08212797896108714
2026-07-13,2026-07-13,8628,松井証券,証券、商品先物取引業,1050.0,監視,63.0,C,履歴開始,67.0,49,63.0,,0.0,50.0,蓄積中,81.9,A,0.08226846262892407,0.0603884198751925
2026-07-13,2026-07-13,8095,アステナホールディングス,卸売業,529.0,監視,62.3,C,履歴開始,39.0,18,73.0,C,51.0,33.8,中,79.9,A,0.052066601276478774,0.054293808341799976
2026-07-13,2026-07-13,2175,エス・エム・エス,サービス業,2441.0,監視,62.0,C,履歴開始,46.0,21,70.0,C,53.0,36.3,高,97.3,S,0.1903109761192665,0.17917336180141308
2026-07-13,2026-07-13,4419,Ｆｉｎａｔｅｘｔホールディングス,情報・通信業,1601.0,監視,60.3,C,履歴開始,46.0,27,68.0,,0.0,50.0,蓄積中,98.5,S,0.26165101788147815,0.23534849325015017
2026-07-13,2026-07-13,8604,野村ホールディングス,証券、商品先物取引業,1542.5,監視,60.1,C,履歴開始,67.0,63,58.0,,0.0,50.0,蓄積中,84.5,A,0.06555047075740417,0.0436704280036726
2026-07-13,2026-07-13,6266,タツモ,機械,5090.0,監視,59.8,C,履歴開始,30.0,16,73.0,,0.0,50.0,蓄積中,98.5,S,0.19383520256677,0.20146637157259195
2026-07-13,2026-07-13,2222,寿スピリッツ,食料品,2654.0,監視,59.5,C,履歴開始,54.0,46,63.0,,0.0,50.0,蓄積中,93.7,S,0.1110468935073039,0.09850001035904454
2026-07-13,2026-07-13,6638,ミマキエンジニアリング,電気機器,2061.0,監視,58.8,C,履歴開始,13.0,11,77.0,,0.0,50.0,蓄積中,94.3,S,0.11271880477152663,0.14153872863312267
2026-07-13,2026-07-13,7867,タカラトミー,その他製品,3367.0,監視,58.7,C,履歴開始,51.0,45,63.0,,0.0,50.0,蓄積中,93.1,S,0.11719134064690429,0.11221478442381061
2026-07-13,2026-07-13,9304,澁澤倉庫,倉庫・運輸関連業,1977.0,監視,58.0,C,履歴開始,50.0,12,75.0,C,54.0,36.3,高,98.6,S,0.3059866572331946,0.28397585320662233
2026-07-13,2026-07-13,6058,ベクトル,サービス業,1948.0,見送り,55.7,C,履歴開始,46.0,10,77.0,見送り,47.0,46.5,中,98.7,S,0.28030355272971486,0.2691659384118614
2026-07-13,2026-07-13,4381,ビープラッツ,情報・通信業,551.0,見送り,54.7,C,履歴開始,46.0,5,85.0,見送り,56.0,41.2,高,98.6,S,1.1270172759200634,1.1007147512887354
2026-07-13,2026-07-13,7283,愛三工業,輸送用機器,2432.0,見送り,53.1,C,履歴開始,35.0,20,70.0,,0.0,50.0,蓄積中,97.0,S,0.27590413052145446,0.2880968696934626
2026-07-13,2026-07-13,3480,ジェイ・エス・ビー,不動産業,8990.0,見送り,52.3,C,履歴開始,40.0,31,67.0,,0.0,50.0,蓄積中,95.5,S,0.10834313499950854,0.10370706226296567
2026-07-13,2026-07-13,3237,イントランス,不動産業,105.0,見送り,51.5,C,履歴開始,40.0,37,65.0,,0.0,50.0,蓄積中,99.0,S,0.2709698222163597,0.2663337494798168
2026-07-13,2026-07-13,7600,日本エム・ディ・エム,精密機器,944.0,見送り,51.0,C,履歴開始,30.0,44,63.0,,0.0,50.0,蓄積中,96.4,S,0.13012028234601192,0.13196471490188877
2026-07-13,2026-07-13,8591,オリックス,その他金融業,6391.0,見送り,50.3,C,履歴開始,53.0,96,50.0,,0.0,50.0,蓄積中,72.6,A,0.010492002419252966,0.0026426003275485943
2026-07-13,2026-07-13,6951,日本電子,電気機器,7815.0,見送り,48.5,C,履歴開始,13.0,42,63.0,,0.0,50.0,蓄積中,95.2,S,0.157688966428692,0.18650889029028805
2026-07-13,2026-07-13,3946,トーモク,パルプ・紙,4080.0,見送り,47.7,C,履歴開始,47.0,64,58.0,,0.0,50.0,蓄積中,84.9,A,0.04553966765234696,0.051706979763207817
2026-07-13,2026-07-13,7818,トランザクション,その他製品,1414.0,見送り,47.7,C,履歴開始,51.0,80,55.0,,0.0,50.0,蓄積中,83.1,A,0.03623508748162485,0.031258531258531175
2026-07-13,2026-07-13,8566,リコーリース,その他金融業,6380.0,見送り,43.0,C,履歴開始,53.0,69,57.0,,0.0,50.0,蓄積中,52.9,C,-0.0028905766440392444,-0.010739978735743616
2026-07-13,2026-07-13,9902,日伝,卸売業,2707.0,見送り,42.6,C,履歴開始,39.0,66,58.0,,0.0,50.0,蓄積中,79.3,A,0.0387458529640885,0.0409730600294097
2026-07-13,2026-07-13,4935,リベルタ,化学,410.0,見送り,41.1,C,履歴開始,30.0,91,50.0,,0.0,50.0,蓄積中,98.3,S,0.8995561550280446,0.920202441900493
2026-07-13,2026-07-13,7219,エッチ・ケー・エス,輸送用機器,2486.0,見送り,41.1,C,履歴開始,35.0,39,65.0,,0.0,50.0,蓄積中,82.3,A,0.05601323883872378,0.06820597801073192
2026-07-13,2026-07-13,5644,メタルアート,鉄鋼,7720.0,見送り,39.1,C,履歴開始,27.0,59,60.0,見送り,47.0,36.3,高,73.0,A,-0.010871809165350577,0.01948061584373817
2026-07-13,2026-07-13,6750,エレコム,電気機器,1815.0,見送り,35.5,C,履歴開始,13.0,97,50.0,,0.0,50.0,蓄積中,71.8,A,0.006509796528363587,0.03532972038995963
2026-07-13,2026-07-13,3877,中越パルプ工業,パルプ・紙,2083.0,見送り,27.8,C,履歴開始,47.0,87,53.0,,0.0,50.0,蓄積中,71.2,A,0.016173525920063492,0.022340838030924348
2026-07-13,2026-07-13,6157,日進工具,機械,983.0,見送り,27.0,C,履歴開始,30.0,72,55.0,,0.0,50.0,蓄積中,91.4,S,0.10716200518273622,0.11479317418855817
